dataset,regime,noise_type,noise_rate,seed,alpha,baseline_name,canonical_baseline_name,baseline_equivalence,method_family,method_source,gamma,score_name,threshold,threshold_direction,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,delta_total,delta_risk,delta_coverage,delta_allocation,certificate_scope,n_certified_candidates,delta_risk_per_row,delta_coverage_per_row,reason,uses_test_for_selection,uses_certification_for_selection,selection_correction,is_primary_srcc,test_looks_good_but_not_certified,coverage_collapse,run_dir,model,epochs,delta,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,zero_error_min_cert_n,cert_n_minus_zero_error_min_n
cifar10,sym35,symmetric,0.35,0,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9821069098352028,>=,816,80,0.3264,0.0980392156862745,774,64,0.1008278107735077,0.2943613869364502,False,0.0,0.31,0.0919354838709677,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar10_sym35_seed0,resnet18,120,0.05,0.082687338501292,0.3096,3100.0,285.0,0.6759999999999999,29.0,745.0
cifar10,sym35,symmetric,0.35,1,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,750,1.0,0.3,2500,770,0.3235490036861229,0.99880242475684,False,0.0,1.0,0.3299,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,,,,,,,,
cifar10,sym35,symmetric,0.35,1,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.816753180429747,<=,2500,750,1.0,0.3,2500,770,0.3448745175116146,0.9960464409536964,False,0.0,0.9989,0.3295625187706477,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,5e-05,0.308,1.0,9989.0,3292.0,0.6700999999999999,194.0,2306.0
cifar10,sym35,symmetric,0.35,1,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.9977038264095855,>=,339,16,0.1356,0.0471976401179941,319,22,0.097016323950073,0.1167509659094724,False,0.0,0.1267,0.0631412786108918,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.05,0.0689655172413793,0.1276,1267.0,80.0,0.6700999999999999,59.0,260.0
cifar10,sym35,symmetric,0.35,1,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.9977038264095855,>=,339,16,0.1356,0.0471976401179941,319,22,0.1055815382232475,0.1137112383450798,False,0.0,0.1267,0.0631412786108918,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.0166666666666666,0.0689655172413793,0.1276,1267.0,80.0,0.6700999999999999,80.0,239.0
cifar10,sym35,symmetric,0.35,1,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,margin,0.9977038264095855,>=,339,16,0.1356,0.0471976401179941,319,22,0.1055815382232475,0.1137112383450798,False,0.0,0.1267,0.0631412786108918,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.0166666666666666,0.0689655172413793,0.1276,1267.0,80.0,0.6700999999999999,80.0,239.0
cifar10,sym35,symmetric,0.35,1,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9977038264095855,>=,339,16,0.1356,0.0471976401179941,319,22,0.097016323950073,0.1167509659094724,False,0.0,0.1267,0.0631412786108918,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.05,0.0689655172413793,0.1276,1267.0,80.0,0.6700999999999999,59.0,260.0
cifar10,sym35,symmetric,0.35,1,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,750,1.0,0.3,2500,770,0.3235490036861229,0.99880242475684,False,0.0,1.0,0.3299,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,,,,,,,,
cifar10,sym35,symmetric,0.35,1,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.816753180429747,<=,2500,750,1.0,0.3,2500,770,0.3448745175116146,0.9960464409536964,False,0.0,0.9989,0.3295625187706477,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,5e-05,0.308,1.0,9989.0,3292.0,0.6700999999999999,94.0,2406.0
cifar10,sym35,symmetric,0.35,1,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.9479904473009292,>=,1042,103,0.4168,0.0988483685220729,1028,111,0.1252272952866997,0.3948960638686102,False,0.0,0.4026,0.1234475906607054,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.05,0.107976653696498,0.4112,4026.0,497.0,0.6700999999999999,29.0,999.0
cifar10,sym35,symmetric,0.35,1,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.9479904473009292,>=,1042,103,0.4168,0.0988483685220729,1028,111,0.1303717969711693,0.3901900153685774,False,0.0,0.4026,0.1234475906607054,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.0166666666666666,0.107976653696498,0.4112,4026.0,497.0,0.6700999999999999,39.0,989.0
cifar10,sym35,symmetric,0.35,1,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,margin,0.9479904473009292,>=,1042,103,0.4168,0.0988483685220729,1028,111,0.1303717969711693,0.3901900153685774,False,0.0,0.4026,0.1234475906607054,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.0166666666666666,0.107976653696498,0.4112,4026.0,497.0,0.6700999999999999,39.0,989.0
cifar10,sym35,symmetric,0.35,1,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9479904473009292,>=,1042,103,0.4168,0.0988483685220729,1028,111,0.1252272952866997,0.3948960638686102,False,0.0,0.4026,0.1234475906607054,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed1,resnet18,120,0.05,0.107976653696498,0.4112,4026.0,497.0,0.6700999999999999,29.0,999.0
cifar10,sym35,symmetric,0.35,2,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,772,1.0,0.3088,2500,797,0.3344824118785059,0.99880242475684,False,0.0,1.0,0.3101,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,,,,,,,,
cifar10,sym35,symmetric,0.35,2,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8626914415891732,<=,2500,772,1.0,0.3088,2500,797,0.3559661373971362,0.9960464409536964,False,0.0,0.9998,0.3099619923984797,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,5e-05,0.3188,1.0,9998.0,3099.0,0.6899,194.0,2306.0
cifar10,sym35,symmetric,0.35,2,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,margin,0.9980670895978706,>=,289,14,0.1156,0.0484429065743944,287,16,0.0834444401515671,0.104450944866422,False,0.0,0.117,0.0504273504273504,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.05,0.0557491289198606,0.1148,1170.0,59.0,0.6899,59.0,228.0
cifar10,sym35,symmetric,0.35,2,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,margin,0.9980670895978706,>=,289,14,0.1156,0.0484429065743944,287,16,0.0919796140746519,0.1015607994078321,False,0.0,0.117,0.0504273504273504,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.0166666666666666,0.0557491289198606,0.1148,1170.0,59.0,0.6899,80.0,207.0
cifar10,sym35,symmetric,0.35,2,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,margin,0.9980670895978706,>=,289,14,0.1156,0.0484429065743944,287,16,0.0919796140746519,0.1015607994078321,False,0.0,0.117,0.0504273504273504,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.0166666666666666,0.0557491289198606,0.1148,1170.0,59.0,0.6899,80.0,207.0
cifar10,sym35,symmetric,0.35,2,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,margin,0.9980670895978706,>=,289,14,0.1156,0.0484429065743944,287,16,0.0834444401515671,0.104450944866422,False,0.0,0.117,0.0504273504273504,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.05,0.0557491289198606,0.1148,1170.0,59.0,0.6899,59.0,228.0
cifar10,sym35,symmetric,0.35,2,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,772,1.0,0.3088,2500,797,0.3344824118785059,0.99880242475684,False,0.0,1.0,0.3101,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,,,,,,,,
cifar10,sym35,symmetric,0.35,2,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.8626914415891732,<=,2500,772,1.0,0.3088,2500,797,0.3559661373971362,0.9960464409536964,False,0.0,0.9998,0.3099619923984797,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,5e-05,0.3188,1.0,9998.0,3099.0,0.6899,94.0,2406.0
cifar10,sym35,symmetric,0.35,2,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.95464459990727,>=,1142,114,0.4568,0.0998248686514886,1116,119,0.1230540487837075,0.4298989428780755,False,0.0,0.4457,0.1150998429436841,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.05,0.1066308243727598,0.4464,4457.0,513.0,0.6899,29.0,1087.0
cifar10,sym35,symmetric,0.35,2,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.95464459990727,>=,1142,114,0.4568,0.0998248686514886,1116,119,0.1279504500355885,0.425126805229417,False,0.0,0.4457,0.1150998429436841,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.0166666666666666,0.1066308243727598,0.4464,4457.0,513.0,0.6899,39.0,1077.0
cifar10,sym35,symmetric,0.35,2,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,margin,0.9980670895978706,>=,289,14,0.1156,0.0484429065743944,287,16,0.0919796140746519,0.1015607994078321,True,0.1015607994078321,0.117,0.0504273504273504,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.0166666666666666,0.0557491289198606,0.1148,1170.0,59.0,0.6899,39.0,248.0
cifar10,sym35,symmetric,0.35,2,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.95464459990727,>=,1142,114,0.4568,0.0998248686514886,1116,119,0.1230540487837075,0.4298989428780755,False,0.0,0.4457,0.1150998429436841,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,False,True,runs/srcc_cifar10_sym35_seed2,resnet18,120,0.05,0.1066308243727598,0.4464,4457.0,513.0,0.6899,29.0,1087.0
cifar100,asym20,asymmetric,0.2,0,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,897,1.0,0.3588,2500,886,0.3704563957348413,0.99880242475684,False,0.0,1.0,0.3523,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,,,,,,,,
cifar100,asym20,asymmetric,0.2,0,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,energy,-5.1149689917565535,<=,2500,897,1.0,0.3588,2500,886,0.3923722329150357,0.9960464409536964,False,0.0,0.9999,0.3522352235223522,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,5e-05,0.3544,1.0,9999.0,3522.0,0.6476999999999999,194.0,2306.0
cifar100,asym20,asymmetric,0.2,0,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,entropy,0.0179724566226459,<=,643,30,0.2572,0.046656298600311,582,25,0.0594798991673775,0.218933780502822,False,0.0,0.2409,0.0464923204649232,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.05,0.0429553264604811,0.2328,2409.0,112.0,0.6476999999999999,59.0,523.0
cifar100,asym20,asymmetric,0.2,0,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,entropy,0.0179724566226459,<=,643,30,0.2572,0.046656298600311,582,25,0.0645528382958845,0.2149846133356489,False,0.0,0.2409,0.0464923204649232,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.0166666666666666,0.0429553264604811,0.2328,2409.0,112.0,0.6476999999999999,80.0,502.0
cifar100,asym20,asymmetric,0.2,0,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.5,msp,0.995988491249504,>=,427,10,0.1708,0.0234192037470726,383,10,0.0494857149328364,0.1381478736270826,True,0.1381478736270826,0.1579,0.0278657378087397,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.0166666666666666,0.0261096605744125,0.1532,1579.0,44.0,0.6476999999999999,80.0,303.0
cifar100,asym20,asymmetric,0.2,0,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,entropy,0.0179724566226459,<=,643,30,0.2572,0.046656298600311,582,25,0.0594798991673775,0.218933780502822,False,0.0,0.2409,0.0464923204649232,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.05,0.0429553264604811,0.2328,2409.0,112.0,0.6476999999999999,59.0,523.0
cifar100,asym20,asymmetric,0.2,0,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,897,1.0,0.3588,2500,886,0.3704563957348413,0.99880242475684,False,0.0,1.0,0.3523,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,,,,,,,,
cifar100,asym20,asymmetric,0.2,0,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,entropy,0.0376834749248812,<=,831,58,0.3324,0.0697954271961492,768,45,0.0984245073245628,0.271965487668499,True,0.271965487668499,0.3168,0.0662878787878787,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_asym20_seed0,resnet18,120,5e-05,0.05859375,0.3072,3168.0,210.0,0.6476999999999999,94.0,674.0
cifar100,asym20,asymmetric,0.2,0,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.9218443403808608,>=,1092,109,0.4368,0.0998168498168498,1018,85,0.0991629921646532,0.3909238180714866,True,0.3909238180714866,0.4164,0.090057636887608,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.05,0.0834970530451866,0.4072,4164.0,375.0,0.6476999999999999,29.0,989.0
cifar100,asym20,asymmetric,0.2,0,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.9218443403808608,>=,1092,109,0.4368,0.0998168498168498,1018,85,0.1038593681925097,0.3862268500775607,False,0.0,0.4164,0.090057636887608,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.0166666666666666,0.0834970530451866,0.4072,4164.0,375.0,0.6476999999999999,39.0,979.0
cifar100,asym20,asymmetric,0.2,0,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.7,entropy,0.0376834749248812,<=,831,58,0.3324,0.0697954271961492,768,45,0.0793178194769699,0.287637269401068,True,0.287637269401068,0.3168,0.0662878787878787,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.0166666666666666,0.05859375,0.3072,3168.0,210.0,0.6476999999999999,39.0,729.0
cifar100,asym20,asymmetric,0.2,0,0.1,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,msp,0.9218443403808608,>=,1092,109,0.4368,0.0998168498168498,1018,85,0.0991629921646532,0.3909238180714866,True,0.3909238180714866,0.4164,0.090057636887608,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,certified,False,False,proposal_split,False,False,False,runs/srcc_cifar100_asym20_seed0,resnet18,120,0.05,0.0834970530451866,0.4072,4164.0,375.0,0.6476999999999999,29.0,989.0
cifar100,asym20,asymmetric,0.2,1,0.05,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,882,1.0,0.3528,2500,851,0.3563210669843483,0.99880242475684,False,0.0,1.0,0.3471,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,,,,,,,,
cifar100,asym20,asymmetric,0.2,1,0.05,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,energy,-5.249689856758234,<=,2500,882,1.0,0.3528,2500,851,0.3780829365873068,0.9960464409536964,False,0.0,0.9996,0.3469387755102041,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,high_cert_error_ucb,False,True,bonferroni,False,False,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,5e-05,0.3404,1.0,9996.0,3468.0,0.6529,194.0,2306.0
cifar100,asym20,asymmetric,0.2,1,0.05,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,entropy,0.0165138278677714,<=,605,30,0.242,0.0495867768595041,558,31,0.0742447615176664,0.2095467840712464,False,0.0,0.2391,0.0455876202425763,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.05,0.0555555555555555,0.2232,2391.0,109.0,0.6529,59.0,499.0
cifar100,asym20,asymmetric,0.2,1,0.05,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,entropy,0.0165138278677714,<=,605,30,0.242,0.0495867768595041,558,31,0.0799434708661058,0.2056623395127327,False,0.0,0.2391,0.0455876202425763,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.0166666666666666,0.0555555555555555,0.2232,2391.0,109.0,0.6529,80.0,478.0
cifar100,asym20,asymmetric,0.2,1,0.05,srcc_main,srcc_main,,srcc,reused_from_baseline_report,1.0,entropy,0.0165138278677714,<=,605,30,0.242,0.0495867768595041,558,31,0.0799434708661058,0.2056623395127327,False,0.0,0.2391,0.0455876202425763,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,True,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.0166666666666666,0.0555555555555555,0.2232,2391.0,109.0,0.6529,80.0,478.0
cifar100,asym20,asymmetric,0.2,1,0.05,uncertified_empirical_threshold,naive_empirical_threshold,same_selector_as_naive_empirical_threshold,diagnostic,derived_from_naive_empirical_threshold,1.0,entropy,0.0165138278677714,<=,605,30,0.242,0.0495867768595041,558,31,0.0742447615176664,0.2095467840712464,False,0.0,0.2391,0.0455876202425763,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.05,0.0555555555555555,0.2232,2391.0,109.0,0.6529,59.0,499.0
cifar100,asym20,asymmetric,0.2,1,0.1,full_coverage,full_coverage,,comparison,reused_from_baseline_report,,full_coverage,,all,2500,882,1.0,0.3528,2500,851,0.3563210669843483,0.99880242475684,False,0.0,1.0,0.3471,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,none_needed_fixed_selector,False,False,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,,,,,,,,
cifar100,asym20,asymmetric,0.2,1,0.1,ltt_bonferroni,ltt_bonferroni,,comparison,reused_from_baseline_report,,margin,0.9742129634300504,>=,665,38,0.266,0.0571428571428571,637,35,0.0984470366548154,0.2217698883761371,True,0.2217698883761371,0.2639,0.0526714664645699,0.05,5e-05,5e-05,risk_only_legacy,simultaneous_rows,1000,5e-05,5e-05,certified,False,True,bonferroni,False,False,False,runs/srcc_cifar100_asym20_seed1,resnet18,120,5e-05,0.0549450549450549,0.2548,2639.0,139.0,0.6529,94.0,543.0
cifar100,asym20,asymmetric,0.2,1,0.1,naive_empirical_threshold,no_buffer_proposal,same_as_gamma_1_no_buffer,comparison,reused_proposal_selected_naive,1.0,msp,0.8973472887984022,>=,1155,115,0.462,0.0995670995670995,1126,123,0.1257363967583538,0.4338818297662484,False,0.0,0.4507,0.0987353006434435,0.05,0.05,0.05,risk_only_legacy,single_selector,1,0.05,0.05,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.05,0.1092362344582593,0.4504,4507.0,445.0,0.6529,29.0,1097.0
cifar100,asym20,asymmetric,0.2,1,0.1,no_buffer_proposal,no_buffer_proposal,gamma_1_no_buffer,comparison,derived_from_srcc_gamma_1,1.0,msp,0.8973472887984022,>=,1155,115,0.462,0.0995670995670995,1126,123,0.1306532189163945,0.4291037327015375,False,0.0,0.4507,0.0987353006434435,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,high_cert_error_ucb,False,False,proposal_split,False,True,True,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.0166666666666666,0.1092362344582593,0.4504,4507.0,445.0,0.6529,39.0,1087.0
cifar100,asym20,asymmetric,0.2,1,0.1,srcc_main,srcc_main,,srcc,reused_from_baseline_report,0.7,msp,0.9663202671615256,>=,854,59,0.3416,0.0690866510538641,808,58,0.0935851294743787,0.3033448963457245,True,0.3033448963457245,0.3291,0.064721969006381,0.05,0.0166666666666666,0.0166666666666666,risk_only_legacy,simultaneous_rows,3,0.0166666666666666,0.0166666666666666,certified,False,False,proposal_split,True,False,False,runs/srcc_cifar100_asym20_seed1,resnet18,120,0.0166666666666666,0.0717821782178217,0.3232,3291.0,213.0,0.6529,39.0,769.0
