dataset,regime,noise_type,noise_rate,seed,alpha,gamma,score_name,requested_budget,actual_prop_size,actual_cert_size,subsample_seed,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,reason,delta,delta_total,delta_risk,delta_coverage,delta_allocation,threshold,threshold_direction,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,certificate_scope,n_certified_candidates,zero_error_min_cert_n,cert_n_minus_zero_error_min_n,run_dir
cifar100,sym35,symmetric,0.35,0,0.05,1.0,msp,1000,1000,1000,2,151,7,0.151,0.046357615894039736,132,9,0.139265802378112,0.10745976758336556,False,0.0,0.1481,0.06414584740040513,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9907384525941476,>=,0.06818181818181818,0.132,1481,95,0.5332,simultaneous_rows,3,94,38,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,entropy,1000,1000,1000,2,122,3,0.122,0.02459016393442623,108,4,0.10594780091034642,0.08568396447653169,False,0.0,0.121,0.05702479338842975,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.009843216982302509,<=,0.037037037037037035,0.108,1210,69,0.5332,simultaneous_rows,3,94,14,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,entropy,1000,1000,1000,2,132,4,0.132,0.030303030303030304,112,5,0.11510717076691346,0.0892905218263052,False,0.0,0.126,0.05714285714285714,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.010922838764421794,<=,0.044642857142857144,0.112,1260,72,0.5332,simultaneous_rows,3,94,18,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,entropy,1000,1000,1000,2,147,6,0.147,0.04081632653061224,130,9,0.14132338382915174,0.10563339049956036,False,0.0,0.1451,0.06409372846312887,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.01526554272911456,<=,0.06923076923076923,0.13,1451,93,0.5332,simultaneous_rows,3,94,36,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,margin,1000,1000,1000,2,121,3,0.121,0.024793388429752067,105,4,0.10886094788384863,0.08298565539372912,False,0.0,0.1194,0.05611390284757119,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9929209003830056,>=,0.0380952380952381,0.105,1194,67,0.5332,simultaneous_rows,3,94,11,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,margin,1000,1000,1000,2,136,4,0.136,0.029411764705882353,112,5,0.11510717076691346,0.0892905218263052,False,0.0,0.128,0.05859375,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9914986713030499,>=,0.044642857142857144,0.112,1280,75,0.5332,simultaneous_rows,3,94,18,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,margin,1000,1000,1000,2,146,7,0.146,0.04794520547945205,127,8,0.13422062664256992,0.10289756220569153,False,0.0,0.1418,0.0613540197461213,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9888387528206307,>=,0.06299212598425197,0.127,1418,87,0.5332,simultaneous_rows,3,94,33,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,energy,1000,1000,1000,2,47,1,0.047,0.02127659574468085,41,0,0.11020848035613517,0.027433527148927963,False,0.0,0.0477,0.029350104821802937,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-14.50185586112322,<=,0.0,0.041,477,14,0.5332,simultaneous_rows,3,94,-53,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,energy,1000,1000,1000,2,47,1,0.047,0.02127659574468085,41,0,0.11020848035613517,0.027433527148927963,False,0.0,0.0477,0.029350104821802937,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-14.50185586112322,<=,0.0,0.041,477,14,0.5332,simultaneous_rows,3,94,-53,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,energy,1000,1000,1000,2,87,4,0.087,0.04597701149425287,90,4,0.12620940337359532,0.06958756552600304,False,0.0,0.0947,0.061246040126715945,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.137571182363008,<=,0.044444444444444446,0.09,947,58,0.5332,simultaneous_rows,3,94,-4,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,maxlogit,1000,1000,1000,2,46,1,0.046,0.021739130434782608,41,0,0.11020848035613517,0.027433527148927963,False,0.0,0.0477,0.029350104821802937,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,14.4975654034351,>=,0.0,0.041,477,14,0.5332,simultaneous_rows,3,94,-53,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,maxlogit,1000,1000,1000,2,86,3,0.086,0.03488372093023256,87,3,0.11344817011902363,0.06692853059158616,False,0.0,0.0921,0.05863192182410423,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.17576252714474,>=,0.034482758620689655,0.087,921,54,0.5332,simultaneous_rows,3,94,-7,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,maxlogit,1000,1000,1000,2,91,4,0.091,0.04395604395604396,91,4,0.1248828215580204,0.07047553917764642,False,0.0,0.0983,0.06307222787385554,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.023811403830448,>=,0.04395604395604396,0.091,983,62,0.5332,simultaneous_rows,3,94,-3,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,msp,1000,1000,1000,2,151,7,0.151,0.046357615894039736,132,9,0.139265802378112,0.10745976758336556,False,0.0,0.1481,0.06414584740040513,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9907384525941476,>=,0.06818181818181818,0.132,1481,95,0.5332,simultaneous_rows,3,46,86,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,msp,1000,1000,1000,2,201,14,0.201,0.06965174129353234,160,11,0.13187521613937495,0.1332184951282519,False,0.0,0.1916,0.07985386221294363,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9797664487951661,>=,0.06875,0.16,1916,153,0.5332,simultaneous_rows,3,46,114,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,msp,1000,1000,1000,2,326,32,0.326,0.09815950920245399,258,28,0.16332951394094114,0.22544969883652935,False,0.0,0.3047,0.11880538234328848,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.919283288511958,>=,0.10852713178294573,0.258,3047,362,0.5332,simultaneous_rows,3,46,212,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,entropy,1000,1000,1000,2,147,6,0.147,0.04081632653061224,130,9,0.14132338382915174,0.10563339049956036,False,0.0,0.1451,0.06409372846312887,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.01526554272911456,<=,0.06923076923076923,0.13,1451,93,0.5332,simultaneous_rows,3,46,84,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,entropy,1000,1000,1000,2,172,12,0.172,0.06976744186046512,145,9,0.12722426566534986,0.11937712729213391,False,0.0,0.1652,0.07627118644067797,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.02160452245971328,<=,0.06206896551724138,0.145,1652,126,0.5332,simultaneous_rows,3,46,99,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,entropy,1000,1000,1000,2,297,29,0.297,0.09764309764309764,240,27,0.17031659670235544,0.20831464040895434,False,0.0,0.2842,0.10626319493314568,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.08454629665964992,<=,0.1125,0.24,2842,302,0.5332,simultaneous_rows,3,46,194,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,margin,1000,1000,1000,2,146,7,0.146,0.04794520547945205,127,8,0.13422062664256992,0.10289756220569153,False,0.0,0.1418,0.0613540197461213,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9888387528206307,>=,0.06299212598425197,0.127,1418,87,0.5332,simultaneous_rows,3,46,81,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,margin,1000,1000,1000,2,201,14,0.201,0.06965174129353234,159,12,0.14066097278071912,0.13229293843595763,False,0.0,0.1898,0.07692307692307693,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.97284313483129,>=,0.07547169811320754,0.159,1898,146,0.5332,simultaneous_rows,3,46,113,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,margin,1000,1000,1000,2,331,33,0.331,0.09969788519637462,260,29,0.16658998228157385,0.22735819847208685,False,0.0,0.3095,0.12245557350565428,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.8835299423484233,>=,0.11153846153846154,0.26,3095,379,0.5332,simultaneous_rows,3,46,214,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,energy,1000,1000,1000,2,87,4,0.087,0.04597701149425287,90,4,0.12620940337359532,0.06958756552600304,False,0.0,0.0947,0.061246040126715945,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.137571182363008,<=,0.044444444444444446,0.09,947,58,0.5332,simultaneous_rows,3,46,44,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,energy,1000,1000,1000,2,97,6,0.097,0.061855670103092786,97,5,0.13213305240455062,0.0758196618565357,False,0.0,0.1043,0.06519654841802493,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-12.886120920582178,<=,0.05154639175257732,0.097,1043,68,0.5332,simultaneous_rows,3,46,51,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,energy,1000,1000,1000,2,187,18,0.187,0.0962566844919786,159,14,0.15636592461411472,0.13229293843595763,False,0.0,0.1805,0.10470914127423822,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-11.357522782094668,<=,0.0880503144654088,0.159,1805,189,0.5332,simultaneous_rows,3,46,113,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,maxlogit,1000,1000,1000,2,91,4,0.091,0.04395604395604396,91,4,0.1248828215580204,0.07047553917764642,False,0.0,0.0983,0.06307222787385554,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.023811403830448,>=,0.04395604395604396,0.091,983,62,0.5332,simultaneous_rows,3,46,45,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,maxlogit,1000,1000,1000,2,131,9,0.131,0.06870229007633588,122,7,0.12859286688519675,0.09834815429482427,False,0.0,0.133,0.0774436090225564,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,12.151344814214278,>=,0.05737704918032787,0.122,1330,103,0.5332,simultaneous_rows,3,46,76,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,maxlogit,1000,1000,1000,2,216,21,0.216,0.09722222222222222,177,18,0.16863734797576477,0.1490093813922469,False,0.0,0.2029,0.11089206505667816,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,10.935825557171999,>=,0.1016949152542373,0.177,2029,225,0.5332,simultaneous_rows,3,46,131,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,msp,1000,1000,1000,3,96,2,0.096,0.020833333333333332,100,4,0.11408893175308445,0.07850170562277858,False,0.0,0.1046,0.045889101338432124,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.996410761419858,>=,0.04,0.1,1046,48,0.5332,simultaneous_rows,3,94,6,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,msp,1000,1000,1000,3,116,4,0.116,0.034482758620689655,118,6,0.12127389867177092,0.0947182964541507,False,0.0,0.1266,0.05687203791469194,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9940346046332256,>=,0.05084745762711865,0.118,1266,72,0.5332,simultaneous_rows,3,94,24,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,msp,1000,1000,1000,3,141,6,0.141,0.0425531914893617,148,7,0.10672409808879381,0.12213798874969797,False,0.0,0.1515,0.06666666666666667,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9901508113290195,>=,0.0472972972972973,0.148,1515,101,0.5332,simultaneous_rows,3,94,54,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,entropy,1000,1000,1000,3,92,2,0.092,0.021739130434782608,98,3,0.1011899424085198,0.07671296081124673,False,0.0,0.0988,0.043522267206477734,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.006276219222413485,<=,0.030612244897959183,0.098,988,43,0.5332,simultaneous_rows,3,94,4,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,entropy,1000,1000,1000,3,122,4,0.122,0.03278688524590164,127,6,0.11298324283929427,0.10289756220569153,False,0.0,0.1338,0.059790732436472344,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.012613954055131424,<=,0.047244094488188976,0.127,1338,80,0.5332,simultaneous_rows,3,94,33,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,entropy,1000,1000,1000,3,147,7,0.147,0.047619047619047616,152,8,0.1128640627638948,0.12582502748882796,False,0.0,0.1564,0.06905370843989769,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.018506962980262002,<=,0.05263157894736842,0.152,1564,108,0.5332,simultaneous_rows,3,94,58,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,margin,1000,1000,1000,3,96,2,0.096,0.020833333333333332,99,4,0.11519530988185418,0.07760697862950884,False,0.0,0.1045,0.04688995215311005,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9950336861535831,>=,0.04040404040404041,0.099,1045,49,0.5332,simultaneous_rows,3,94,5,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,margin,1000,1000,1000,3,106,3,0.106,0.02830188679245283,108,5,0.11920357672727597,0.08568396447653169,False,0.0,0.1157,0.055315471045808126,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9935370031472264,>=,0.046296296296296294,0.108,1157,64,0.5332,simultaneous_rows,3,94,14,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,margin,1000,1000,1000,3,141,6,0.141,0.0425531914893617,144,7,0.10959177894912396,0.11845770068310593,False,0.0,0.149,0.06711409395973154,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9870772020526221,>=,0.04861111111111111,0.144,1490,100,0.5332,simultaneous_rows,3,94,50,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,energy,1000,1000,1000,3,42,1,0.042,0.023809523809523808,43,0,0.10536281007038073,0.02908007678717783,False,0.0,0.0475,0.029473684210526315,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-14.51958133868314,<=,0.0,0.043,475,14,0.5332,simultaneous_rows,3,94,-51,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,energy,1000,1000,1000,3,67,2,0.067,0.029850746268656716,79,3,0.12440641681452505,0.05987594165379708,False,0.0,0.0802,0.05236907730673317,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.469714585826111,<=,0.0379746835443038,0.079,802,42,0.5332,simultaneous_rows,3,94,-15,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,energy,1000,1000,1000,3,127,6,0.127,0.047244094488188976,138,8,0.12390545307357347,0.11295044286175762,False,0.0,0.14,0.085,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-12.036267284630789,<=,0.057971014492753624,0.138,1400,119,0.5332,simultaneous_rows,3,94,44,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,maxlogit,1000,1000,1000,3,41,1,0.041,0.024390243902439025,43,0,0.10536281007038073,0.02908007678717783,False,0.0,0.0468,0.029914529914529916,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,14.544472184224345,>=,0.0,0.043,468,14,0.5332,simultaneous_rows,3,94,-51,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,maxlogit,1000,1000,1000,3,66,2,0.066,0.030303030303030304,76,3,0.12908130445549862,0.05724667853286916,False,0.0,0.0784,0.04974489795918367,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.494292469686,>=,0.039473684210526314,0.076,784,39,0.5332,simultaneous_rows,3,94,-18,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,maxlogit,1000,1000,1000,3,151,7,0.151,0.046357615894039736,158,11,0.13348601858304052,0.1313677680166527,False,0.0,0.1637,0.09407452657299939,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,11.608030794517486,>=,0.06962025316455696,0.158,1637,154,0.5332,simultaneous_rows,3,94,64,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,msp,1000,1000,1000,3,141,6,0.141,0.0425531914893617,148,7,0.10672409808879381,0.12213798874969797,False,0.0,0.1515,0.06666666666666667,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9901508113290195,>=,0.0472972972972973,0.148,1515,101,0.5332,simultaneous_rows,3,46,102,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,msp,1000,1000,1000,3,181,10,0.181,0.055248618784530384,191,14,0.13100481712787637,0.16208799263791146,False,0.0,0.1986,0.07955689828801611,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9773040202389314,>=,0.07329842931937172,0.191,1986,158,0.5332,simultaneous_rows,3,46,145,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,msp,1000,1000,1000,3,231,23,0.231,0.09956709956709957,237,22,0.14753018198544637,0.20546627725817299,False,0.0,0.2456,0.09527687296416938,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9583453784305435,>=,0.09282700421940929,0.237,2456,234,0.5332,simultaneous_rows,3,46,191,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,entropy,1000,1000,1000,3,147,7,0.147,0.047619047619047616,152,8,0.1128640627638948,0.12582502748882796,False,0.0,0.1564,0.06905370843989769,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.018506962980262002,<=,0.05263157894736842,0.152,1564,108,0.5332,simultaneous_rows,3,46,106,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,entropy,1000,1000,1000,3,187,13,0.187,0.06951871657754011,194,14,0.1290422694558451,0.1648986643168669,False,0.0,0.2006,0.08374875373878365,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.036364786021732105,<=,0.07216494845360824,0.194,2006,168,0.5332,simultaneous_rows,3,46,148,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,entropy,1000,1000,1000,3,222,21,0.222,0.0945945945945946,230,22,0.15187814826760038,0.19882874239849027,False,0.0,0.2363,0.09310198899703766,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.05327850801025745,<=,0.09565217391304348,0.23,2363,220,0.5332,simultaneous_rows,3,46,184,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,margin,1000,1000,1000,3,141,6,0.141,0.0425531914893617,144,7,0.10959177894912396,0.11845770068310593,False,0.0,0.149,0.06711409395973154,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9870772020526221,>=,0.04861111111111111,0.144,1490,100,0.5332,simultaneous_rows,3,46,98,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,margin,1000,1000,1000,3,186,13,0.186,0.06989247311827956,203,14,0.12349196203629688,0.17334698555827968,False,0.0,0.2081,0.0826525708793849,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9641562245870604,>=,0.06896551724137931,0.203,2081,172,0.5332,simultaneous_rows,3,46,157,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,margin,1000,1000,1000,3,231,23,0.231,0.09956709956709957,248,23,0.14598791495933253,0.21592086668069493,False,0.0,0.2529,0.09568999604586793,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9379078003101344,>=,0.09274193548387097,0.248,2529,242,0.5332,simultaneous_rows,3,46,202,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,energy,1000,1000,1000,3,127,6,0.127,0.047244094488188976,138,8,0.12390545307357347,0.11295044286175762,False,0.0,0.14,0.085,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-12.036267284630789,<=,0.057971014492753624,0.138,1400,119,0.5332,simultaneous_rows,3,46,92,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,energy,1000,1000,1000,3,162,11,0.162,0.06790123456790123,175,15,0.14963609442209486,0.14714630579058416,False,0.0,0.1754,0.1031927023945268,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-11.435232754983428,<=,0.08571428571428572,0.175,1754,181,0.5332,simultaneous_rows,3,46,129,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,energy,1000,1000,1000,3,207,20,0.207,0.0966183574879227,212,20,0.15307475466720838,0.18181882304229738,False,0.0,0.2146,0.11789375582479031,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-10.839962829737727,<=,0.09433962264150944,0.212,2146,253,0.5332,simultaneous_rows,3,46,166,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.5,maxlogit,1000,1000,1000,3,151,7,0.151,0.046357615894039736,158,11,0.13348601858304052,0.1313677680166527,False,0.0,0.1637,0.09407452657299939,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,11.608030794517486,>=,0.06962025316455696,0.158,1637,154,0.5332,simultaneous_rows,3,46,112,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,0.7,maxlogit,1000,1000,1000,3,176,12,0.176,0.06818181818181818,188,17,0.15267694803675516,0.15928011945919748,False,0.0,0.1886,0.10498409331919406,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,11.168400305359807,>=,0.09042553191489362,0.188,1886,198,0.5332,simultaneous_rows,3,46,142,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.1,1.0,maxlogit,1000,1000,1000,3,201,19,0.201,0.0945273631840796,210,20,0.15448393460032459,0.17993421869137322,False,0.0,0.2126,0.11382878645343368,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,10.798278082459419,>=,0.09523809523809523,0.21,2126,242,0.5332,simultaneous_rows,3,46,164,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,msp,1000,1000,1000,4,96,2,0.096,0.020833333333333332,98,6,0.14489483162097722,0.07671296081124673,False,0.0,0.1071,0.047619047619047616,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9960935028806647,>=,0.061224489795918366,0.098,1071,51,0.5332,simultaneous_rows,3,94,4,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,msp,1000,1000,1000,4,101,3,0.101,0.0297029702970297,103,6,0.1381681358388824,0.08119004830284206,False,0.0,0.1138,0.05272407732864675,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9955285433241146,>=,0.05825242718446602,0.103,1138,60,0.5332,simultaneous_rows,3,94,9,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,1.0,msp,1000,1000,1000,4,186,8,0.186,0.043010752688172046,177,16,0.1549371148615182,0.1490093813922469,False,0.0,0.1945,0.08020565552699228,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9787627918501424,>=,0.0903954802259887,0.177,1945,156,0.5332,simultaneous_rows,3,94,83,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.5,entropy,1000,1000,1000,4,92,1,0.092,0.010869565217391304,94,5,0.13616021422409944,0.07314417882641433,False,0.0,0.1037,0.04532304725168756,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.006953913974202207,<=,0.05319148936170213,0.094,1037,47,0.5332,simultaneous_rows,3,94,0,runs/srcc_cifar100_sym35_seed0
cifar100,sym35,symmetric,0.35,0,0.05,0.7,entropy,1000,1000,1000,4,102,3,0.102,0.029411764705882353,104,6,0.13689695535399624,0.08208751976920871,False,0.0,0.1155,0.05627705627705628,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.008772641079891536,<=,0.057692307692307696,0.104,1155,65,0.5332,simultaneous_rows,3,94,10,runs/srcc_cifar100_sym35_seed0
